url	passage	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	Aeolum	ls.n1263:Aeolus
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	Solis	ls.n44583:sol
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	Solis	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	transire	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	Marti	ls.n28088:Mars
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	immolare	ls.n21752:immolo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	ita	ls.n25100:ita
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	dicitur	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	factum	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	quo	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	quo	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	ascendissent	ls.n3873:ascendo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	aries	ls.n3621:aries
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	eos	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	pelagus	ls.n34394:pelagus
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	detulisset	ls.n12677:defero
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Helle	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	ariete	ls.n3621:aries
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	decidit	ls.n12484:decido2
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Hellespontum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	appellatum	ls.n3134:appello2
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Phrixum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Colchos	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	detulit	ls.n12677:defero
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	ibi	ls.n21296:ibi
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	matris	ls.n28181:mater
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	praeceptis	ls.n37409:praecipio
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	arietem	ls.n3621:aries
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	immolauit	ls.n21752:immolo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	inauratam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	templo	ls.n47727:templum
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Martis	ls.n28088:Mars
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	posuit	ls.n37010:pono
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	quam	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	seruante	ls.n43947:servo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	dracone	ls.n14774a:draco1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Iason	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Aesonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	Alcimedis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	petisse	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.2	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	Phrixum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	Aeeta	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	libens	ls.n26488:libet
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	recepit	ls.n40577:recipio
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	Chalciopen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	dedit	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	dedit	ls.n12628:dedo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	ei	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	uxorem	ls.n50039:uxor
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	postea	ls.n37196:postea
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	liberos	ls.n26465:liber1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	procreauit	ls.n38498:procreo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	ueritus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	ne	ls.n30583:ne1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	regno	ls.n40912:regnum
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	regno	ls.n40911:regno
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	eicerent	ls.n15344:eicio
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	responsum	ls.n41387:respondeo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	fuit	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	prodigiis	ls.n38556:prodigium
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	aduena	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	Aeoli	ls.n1263:Aeolus
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	filio	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	mortem	ls.n29724:mors
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	caueret	ls.n7230:cautus
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	itaque	ls.n25104:itaque
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.3	interfecit	ls.n24257:interficio
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	at	ls.n4220:at
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	filii	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Argus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Phrontis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Melas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Cylindrus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	ratem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	conscenderunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	auum	ls.n4730:avus
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Athamentem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	transirent	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	:	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	hos	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Iason	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	pellem	ls.n34447:pellis
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	peteret	ls.n35822:peto
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	naufragos	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	insula	ls.n24040:insula1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Dia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	sustulit	ls.n48489:tollo
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Chalciopen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	matrem	ls.n28181:mater
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	reportauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	cuius	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	cuius	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	beneficio	ls.n5180:beneficium
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	sororem	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	Medeam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	commendatus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/3pr/	3pr.4	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.title	INO	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.title	EURIPIDIS	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	Athamas	ls.n4239:Athamas
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	Thessalia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	rex	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	Inonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	uxorem	ls.n50039:uxor
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	qua	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	duos	ls.n14914:duo
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	filios	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	perisse	ls.n34869:pereo
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	putaret	ls.n39703:puto
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	duxit	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	nymphae	ls.n31537:nympha
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	Themistonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	ea	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	geminos	ls.n19387:geminus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	procreauit	ls.n38498:procreo
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	postea	ls.n37196:postea
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	resciit	ls.n41305:rescisco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	Inonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	Parnaso	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	quam	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	bacchationis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	causa	ls.n7197:causa
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	peruenisse	ls.n35702:pervenio
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	misit	ls.n29328:mitto
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	adducerent	ls.n743:adduco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	adductam	ls.n743:adduco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	celauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.2	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	resciit	ls.n41305:rescisco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	Themisto	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	inuentam	ls.n24717:invenio
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	esset	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	nesciebat	ls.n30831:nescio
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	coepit	ls.n8883:coepio
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	uelle	ls.n51298:volo1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	filios	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	necare	ls.n30624:neco
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	rei	ls.n41293:res
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	rei	ls.n41554:reus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	consciam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	quam	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	captiuam	ls.n6708:captivus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	credebat	ls.n11525:credo
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	ipsam	ls.n24872:ipse
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	Inonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	sumpsit	ls.n46587:sumo
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	ei	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	dixit	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	suos	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	candidis	ls.n6480:candidus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	uestimentis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	operiret	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	Inonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.3	nigris	ls.n30930:niger1
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	Ino	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	suos	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	candidis	ls.n6480:candidus
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	Themistonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	pullis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	operuit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/4pr/	4pr.4	tunc	ls.n49420:tunc
